timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629283730,-0.45410156,-0.0146484375,-0.0029296875,-54.21875,-35.75,107.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283752,-0.6972656,-0.42773438,-0.044921875,55.375,-17.6875,127.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283783,-0.6972656,-0.7324219,0.11230469,72.90625,43.8125,86.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283843,-0.85058594,-0.20019531,0.38964844,52.71875,83.75,-5.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283874,-1.2177734,0.2841797,0.47070312,45.25,52.625,-40.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283902,-1.8564453,0.49316406,-0.041015625,-232.5,49.4375,-59.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283963,-1.6679688,-0.046875,-0.08691406,-77.1875,-77.28125,-27.0,-108.0,-4.625,-166.6875,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629283994,-1.0283203,-0.7548828,-0.033203125,0.625,-48.75,-10.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284026,-1.3701172,0.36523438,-0.24707031,50.5625,-5.96875,-19.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284084,-1.3554688,0.11035156,0.19335938,1.875,47.5,30.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284115,-0.8779297,-0.07128906,0.044921875,7.84375,51.15625,40.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284142,-0.7128906,0.020507812,0.078125,6.375,24.84375,23.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284234,-0.7890625,0.02734375,0.048828125,-4.5625,24.46875,19.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284237,-0.6455078,-0.09082031,-0.017578125,7.125,15.0625,22.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284265,-0.5673828,-0.111328125,0.3251953,-14.875,-7.625,-0.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284326,-0.47460938,0.19335938,-0.2421875,29.28125,-26.5,9.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284355,-0.86621094,-0.37304688,0.19824219,-34.9375,49.0625,-13.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284384,-0.8378906,0.08300781,-0.08300781,-29.03125,-42.40625,-43.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284444,-1.0517578,-0.13085938,-0.12011719,-8.21875,-32.28125,-10.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284475,-1.9863281,-0.013671875,0.41601562,-29.375,-77.5625,-122.875,-111.75,-4.4375,-162.375,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284503,-1.6181641,0.61328125,0.40722656,-88.71875,-73.25,-133.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284655,-1.5625,0.06640625,0.24121094,-82.5,-21.3125,-63.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284661,-1.1435547,-0.080078125,0.12792969,-49.09375,-1.59375,-15.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284666,-0.70703125,-0.0146484375,0.15332031,-6.8125,-9.9375,-4.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284669,-0.40722656,0.140625,0.049804688,21.875,-18.125,7.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284715,-0.3720703,0.13769531,0.09082031,7.0,15.5,58.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284746,-0.3623047,-0.009765625,0.17675781,2.65625,26.6875,91.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284807,-0.82421875,-0.2685547,0.171875,85.84375,28.4375,140.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284842,-0.50097656,-0.3798828,0.068359375,122.96875,-3.40625,67.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284867,-0.6328125,-0.15917969,0.13183594,136.25,18.875,7.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284926,-1.3310547,0.16113281,0.43164062,-44.46875,45.46875,-50.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284958,-1.9863281,0.7392578,-0.25976562,-134.90625,26.1875,-69.96875,-112.375,-5.5,-161.3125,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629284984,-1.9863281,0.17480469,-0.546875,81.9375,-64.8125,4.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285044,-1.6464844,-0.37402344,-0.3544922,46.1875,-10.5625,22.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285074,-1.3398438,0.15917969,-0.034179688,11.875,67.1875,29.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285106,-0.7763672,0.40039062,-0.049804688,37.4375,27.28125,28.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285163,-0.609375,0.24804688,0.20117188,8.34375,10.375,30.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285194,-0.45507812,0.013671875,0.10644531,-46.0625,5.0625,21.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285226,-0.49121094,-0.123046875,-0.036132812,-34.5625,-5.375,13.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285284,-0.17578125,-0.09277344,0.028320312,-38.59375,-0.78125,3.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285315,-0.66015625,-0.06738281,-0.043945312,-23.53125,22.84375,14.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285344,-1.4443359,-0.78515625,0.5107422,-90.4375,69.71875,-43.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285409,-0.64160156,0.07324219,-0.16015625,5.09375,-81.1875,-86.15625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285434,-1.3818359,-0.12988281,0.359375,13.40625,-84.34375,-121.59375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285465,-1.9863281,0.42578125,-0.15429688,-13.9375,-99.84375,-124.40625,-109.5,-10.9375,-165.0625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285525,-1.4902344,0.30859375,-0.005859375,-31.65625,-7.875,-80.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285560,-1.2851562,-0.3935547,0.18847656,41.90625,-17.46875,10.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285614,-0.8671875,0.20214844,0.203125,-19.625,0.90625,5.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285642,-0.68359375,0.09375,0.2841797,-54.65625,19.28125,24.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285673,-0.6171875,-0.0390625,0.21484375,16.03125,3.0,82.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285705,-0.61328125,-0.21386719,0.018554688,-9.625,8.90625,131.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285763,-0.5078125,-0.4921875,0.020507812,75.65625,-58.40625,87.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285792,-0.44628906,-0.36523438,0.12597656,104.46875,-47.0625,27.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285822,-0.5917969,0.0009765625,-0.09375,119.65625,3.53125,-15.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285887,-0.59277344,0.059570312,-0.018554688,51.25,63.1875,-32.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285915,-1.9326172,0.66308594,1.7539062,-218.84375,113.78125,-63.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629285946,-1.546875,0.83496094,-0.20214844,-166.15625,-1.78125,-19.625,-104.375,-7.1875,-164.625,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286009,-1.9863281,-0.5097656,0.08105469,-37.625,-1.71875,-5.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286034,-1.2177734,-0.17382812,-0.32128906,64.46875,-6.53125,14.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286063,-1.2041016,-0.080078125,-0.107421875,37.5,4.6875,1.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286124,-1.2558594,0.028320312,-0.049804688,45.4375,54.1875,17.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286152,-0.7919922,0.29882812,-0.00390625,34.9375,24.59375,20.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286185,-0.70214844,0.076171875,-0.0087890625,38.65625,19.65625,35.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286214,-0.7392578,-0.11425781,0.07421875,23.96875,7.875,22.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286275,-0.55078125,-0.029296875,-0.0126953125,17.25,-2.5,7.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286305,-0.33691406,0.05078125,0.013671875,15.78125,-5.84375,4.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286364,-0.7324219,0.060546875,-0.21679688,-11.125,24.96875,-6.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286394,-1.0185547,-0.18164062,0.2890625,-91.09375,14.71875,-42.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286424,-1.109375,-0.23535156,-0.11328125,24.75,-13.375,0.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286486,-1.4150391,-0.16015625,-0.0107421875,-6.4375,-37.28125,-52.09375,-104.6875,-7.4375,-172.125,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286516,-1.7207031,0.11621094,-0.001953125,-29.09375,-56.5625,-102.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286543,-1.6328125,0.421875,0.08300781,-4.78125,-44.25,-102.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286575,-1.2568359,0.26171875,0.18457031,-18.71875,-40.40625,-83.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286633,-1.2646484,-0.17675781,0.25878906,-16.28125,-24.40625,-37.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286662,-0.7441406,0.034179688,0.22558594,8.6875,-47.0,20.78125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286694,-0.38964844,0.16601562,0.08203125,19.3125,-52.25,42.53125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286754,-0.296875,0.15625,0.009765625,6.375,-30.40625,70.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286783,-0.4873047,-0.025390625,-0.12792969,-8.15625,-26.71875,94.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286812,-0.6669922,-0.2578125,-0.0048828125,66.6875,8.125,116.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286873,-0.71191406,-0.5078125,0.23730469,-1.6875,38.21875,66.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286904,-0.9921875,0.140625,0.3515625,88.78125,78.0,2.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629286994,-1.3564453,0.001953125,0.2578125,7.53125,42.71875,-25.65625,-107.875,-12.6875,-175.375,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287000,-1.6777344,0.63378906,-0.16113281,-213.46875,76.90625,-50.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287026,-1.2900391,-0.08984375,-0.032226562,118.5625,-83.5625,6.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287054,-1.3818359,-0.21679688,-0.3046875,-1.5625,-47.46875,-46.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287113,-1.203125,-0.0625,-0.083984375,94.875,3.53125,-12.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287148,-1.4785156,0.16601562,-0.140625,63.9375,31.875,6.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287174,-0.90722656,0.20214844,0.06933594,2.28125,56.09375,14.125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287233,-0.71972656,0.23632812,-0.01953125,13.8125,10.25,20.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287268,-0.6376953,0.115234375,0.08984375,20.21875,10.4375,33.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287294,-0.6152344,-0.0068359375,0.078125,4.65625,2.3125,26.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287353,-0.6816406,-0.3076172,0.036132812,-79.75,6.84375,-11.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287385,-0.5917969,-0.03515625,0.024414062,-57.59375,-0.25,-13.8125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287414,-0.7246094,-0.3623047,-0.11230469,22.0,-32.03125,1.3125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287474,-1.1132812,-0.31347656,0.018554688,0.9375,-41.75,-45.90625,-106.625,-8.375,-171.9375,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287503,-1.5546875,0.025390625,0.19726562,16.21875,-64.9375,-87.84375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287534,-1.9697266,0.43847656,0.22363281,-11.4375,-66.40625,-99.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287594,-1.4765625,0.5546875,0.19726562,-46.25,-7.3125,-78.75,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287624,-1.1816406,-0.18164062,0.29882812,-55.4375,-11.40625,-49.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287654,-1.1328125,0.1875,0.28515625,-18.71875,-37.71875,-13.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287715,-0.8779297,0.018554688,0.23339844,-25.46875,-28.1875,8.21875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287743,-0.6699219,0.080078125,0.23828125,-12.65625,-32.28125,32.4375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287777,-0.5390625,0.045898438,0.16308594,19.125,-34.0,51.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287832,-0.44628906,-0.047851562,0.08105469,19.625,-12.625,76.5625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287892,-0.68847656,-0.3154297,-0.0146484375,69.78125,-25.03125,111.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287895,-0.5605469,-0.32617188,-0.0546875,57.78125,42.46875,55.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287960,-0.75097656,0.030273438,0.3623047,14.0625,95.03125,20.90625,-116.375,-9.875,-161.3125,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629287981,-0.8466797,0.19921875,0.3564453,70.53125,80.25,14.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288011,-0.9345703,-0.0029296875,0.4345703,-26.75,68.65625,-3.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288073,-1.6289062,0.24511719,0.28125,-156.78125,54.9375,-40.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288102,-1.0927734,0.82128906,0.77441406,-52.21875,13.6875,-24.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288133,-1.9863281,-0.8125,-0.17382812,-1.375,-31.125,1.875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288193,-0.68847656,-0.2109375,-0.18652344,21.34375,-34.3125,-21.03125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288224,-1.5087891,0.22167969,-0.21875,54.78125,15.125,-13.34375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288252,-1.1474609,0.2685547,0.15527344,16.9375,86.71875,18.90625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288314,-0.7636719,0.26171875,-0.049804688,29.21875,16.3125,32.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288344,-0.8457031,-0.0126953125,0.091796875,13.21875,21.59375,40.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288375,-0.8125,-0.08300781,0.15039062,-5.34375,17.9375,25.71875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288433,-0.78222656,-0.14355469,0.044921875,-15.0,3.1875,7.96875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288465,-0.6816406,0.08496094,0.078125,-23.21875,-7.125,-18.03125,-111.875,-7.9375,-176.875,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288495,-0.5126953,0.14453125,-0.047851562,-53.6875,2.0625,-6.25,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288553,-1.0302734,-0.35351562,-0.076171875,-51.375,10.3125,3.625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288584,-0.7236328,-0.22460938,-0.056640625,31.84375,-40.09375,-25.28125,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288644,-0.89160156,-0.024414062,-0.23242188,38.25,-22.46875,-19.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288675,-1.3369141,0.029296875,0.12792969,-2.46875,-51.4375,-63.1875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288703,-1.7490234,0.25195312,0.25585938,-61.3125,-41.25,-115.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288732,-1.46875,0.3173828,0.3017578,-57.90625,-12.5625,-90.0625,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288800,-1.4599609,-0.09765625,0.1484375,-69.96875,13.1875,-50.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288823,-0.9267578,0.072265625,0.2783203,-9.125,-16.59375,-11.5,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288854,-0.578125,0.23535156,0.140625,-39.65625,-27.03125,11.6875,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288911,-0.63964844,0.08105469,0.13964844,-48.0625,-20.125,32.9375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288941,-0.5029297,0.14746094,0.09765625,-54.46875,-6.84375,47.78125,-107.25,-22.1875,-179.3125,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629288975,-0.34960938,0.107421875,-0.053710938,-58.4375,6.84375,75.0,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
1664629289031,-0.4501953,-0.068359375,-0.17773438,-33.90625,22.28125,93.375,0.0,0.0,0.0,Thingy,Descending stairs,13,s1918275,,Thingy_s1918275_Descending stairs_01-10-2022_14-02-01
