timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,sensor_type,activity_type,activity_code,subject_id,notes,recording_id
1664629110199,-0.0056152344,-0.42755127,-0.06109619,-24.84375,9.71875,0.875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110274,-0.033691406,-0.70562744,-0.016662598,-20.09375,27.125,-3.203125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110289,0.7807617,-1.1638794,-0.044006348,-13.9375,11.65625,-5.390625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110316,0.2133789,-1.3250122,-0.26275635,8.015625,-19.21875,4.015625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110392,-0.26708984,-1.0574341,-0.2630005,6.703125,-4.609375,1.65625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110407,0.42285156,-1.0606079,-0.22589111,4.421875,19.421875,7.359375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110436,0.1862793,-1.8396606,-0.2695923,-21.625,-11.890625,0.375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110498,0.3071289,-1.5010376,-0.17437744,16.890625,-3.703125,-0.6875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110513,0.29418945,-0.65460205,0.034118652,9.234375,-22.109375,2.59375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110577,-0.3256836,-0.40655518,-0.07989502,-5.328125,-22.890625,-2.734375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110615,0.025634766,-0.92071533,-0.11627197,2.78125,-5.53125,-11.296875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110634,0.26000977,-0.7437134,-0.07183838,-1.9375,-18.21875,9.015625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110677,-0.3317871,-0.70635986,0.046325684,-4.671875,-13.25,-4.1875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110723,0.030761719,-0.645813,-0.09967041,-2.9375,-7.046875,-10.125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110752,-0.016113281,-0.7268677,-0.06451416,-15.5625,-0.59375,6.546875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110795,-0.09008789,-1.185852,-0.1362915,-7.234375,20.828125,-12.890625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110825,0.67700195,-1.0066528,-0.21343994,-4.765625,21.4375,5.5625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110869,0.6081543,-1.7427368,0.053649902,-19.546875,-1.390625,19.46875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110915,0.13500977,-1.6060181,-0.117248535,18.515625,-16.890625,-9.203125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110946,0.12084961,-0.82354736,0.07293701,14.28125,-13.46875,11.9375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629110991,0.017089844,-0.8147583,0.04486084,4.40625,6.21875,9.421875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111066,-0.0041503906,-0.7114868,0.11077881,1.40625,12.765625,-0.1875,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111071,0.106933594,-0.6448364,0.1852417,-6.6875,22.0,-0.890625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111143,0.043701172,-0.51153564,-0.11383057,-12.90625,34.0,-3.78125,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111149,0.2368164,-0.6465454,0.04071045,11.734375,31.6875,-16.59375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111217,0.5229492,-1.0159302,-0.24786377,0.71875,4.0625,7.984375,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111233,0.08178711,-1.6792603,-0.4505005,22.71875,0.703125,5.15625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
1664629111261,0.30932617,-1.3435669,-0.13677979,13.71875,0.328125,19.40625,Respeck,Descending stairs,13,s1918275,,Respeck_s1918275_Descending stairs_01-10-2022_13-59-10
